Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
2025-04-10 00:00:00,2025-10-31 00:00:00,2026-02-25 00:00:00,2025-10-31 00:00:00,0000064057,1,3440      ,5045,FREUDENBERG 30cm X 47cm Nonwoven Sheets 122P0463,25000,1.63,40750,FREUD     ,MEDICAL   ,FALSE,SO,,Freudenberg Performance Materials LP,3440 Industrial Drive,,NC,27704          ,          ,0,,Freudenberg Performance Materials LP,Durham,**DO NOT DOUBLE STACK LABEL - TAKE PHOTO**,,,14909.999999999996
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-25 00:00:00,2025-09-19 00:00:00,0000064069,10,K46       ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,13,123,1599,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","18601 Christopher Way, STE 100","18601 Christopher Way, STE 100",CA,95330,          ,0,,"Medline Industries, Inc.",Lathrop,,PCI-01    ,,780.711971
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-25 00:00:00,2025-09-19 00:00:00,0000064070,30,B24       ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,4,123,492,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",8001 SW 47th St.,,OK,73179,          ,0,,Medline Industries LP,Oklahoma City,,PCI-01    ,,240.219068
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-25 00:00:00,2025-09-19 00:00:00,0000064075,10,B27       ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,3,123,369,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",92 Southeast 223rd Avenue,,OR,97030,          ,0,,Medline Industries LP,Gresham,,PCI-01    ,,180.164301
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-25 00:00:00,2025-09-19 00:00:00,0000064076,60,B06       ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,10,123,1230,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","1 Medline Drive, Suite 100",,TX,75172,          ,0,,Medline Industries LP,Wilmer,,PCI-01    ,,600.5476699999999
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-25 00:00:00,2025-09-19 00:00:00,0000064077,40,C54       ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,7,123,861,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",494 State Route 416,494 State Route 416,NY,12549,          ,0,,Medline Industries LP,Montgomery,,PCI-01    ,,420.383369
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-25 00:00:00,2025-09-19 00:00:00,0000064080,20,C75       ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,19,123,2337,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",3770 Hogum Bay Road Ne,,WA,98516,          ,0,,Medline Industries LP,Lacey,,PCI-01    ,,1141.040573
2025-09-09 00:00:00,2026-01-03 00:00:00,2026-02-25 00:00:00,2026-02-20 00:00:00,0000064548,1,IRELAND   ,7235,HARMAC PRTD DRAPE ASSEMBLY P3113231 REV.A  (ROW),60000,0.5211,31266,HARM IRE  ,Drape&Mask,FALSE,SO,,Harmac Medical Products,IDA Business Park,,..,...            ,          ,0,,Harmac Medical Products,"Castlerea, County Roscommon",use expeditors***Heat treated Pallets,,,19164.960000000003
2025-09-12 00:00:00,2026-03-06 00:00:00,2026-02-25 00:00:00,2026-03-06 00:00:00,0000064559,1,IRELAND   ,3958,Harmac Filter Disc P3113306 Rev E,202500,0.27,54675,HARM IRE  ,MEDICAL   ,FALSE,SO,,Harmac Medical Products,IDA Business Park,,..,...            ,          ,0,,Harmac Medical Products,"Castlerea, County Roscommon",use expeditors***Heat treated Pallets,,,28557.1575
2025-09-15 00:00:00,2026-02-03 00:00:00,2026-02-25 00:00:00,2026-02-20 00:00:00,0000064562,1,IRELAND   ,7235,HARMAC PRTD DRAPE ASSEMBLY P3113231 REV.A  (ROW),60000,0.5211,31266,HARM IRE  ,Drape&Mask,FALSE,SO,,Harmac Medical Products,IDA Business Park,,..,...            ,          ,0,,Harmac Medical Products,"Castlerea, County Roscommon",use expeditors***Heat treated Pallets,,,19164.960000000003
2025-09-25 00:00:00,2026-01-21 00:00:00,2026-02-25 00:00:00,2026-01-21 00:00:00,0000064618,5,ATLANTA   ,7487,"CARDINAL HEALTH TELFA ADHESIVE DRESSING 2""x3"" 6017",300,269.76,80928,COVIDMA   ,MEDICAL   ,FALSE,SO,,Patient Recovery,110 Kendall Park Lane,,GA,30336          ,          ,0,,Atlanta RC - US,Atlanta,**Effective 7/28/18 www.routingguides.com/cardinal%20health,,,41660.9334
2025-11-26 00:00:00,2026-04-13 00:00:00,2026-02-25 00:00:00,2026-03-12 00:00:00,0000064787,2,ICS       ,7155,URGO - VASHE 250 ml Instill 00316,6000,4.34,26040,URGO      ,Filling OP,FALSE,SO,,URGO Medical,"167 International Blvd, Suite 550",,KY,40109          ,          ,0,,ICS (Urgo Medical),Brooks,ReceivingBrooks@icsconnect.com,,,17492.801999999996
2025-11-26 00:00:00,2026-04-13 00:00:00,2026-02-25 00:00:00,2026-03-12 00:00:00,0000064787,3,ICS       ,7159,URGO - VASHE 250 ml OTC Flip Top 00405,5004,1.95,9757.8,URGO      ,Filling OP,FALSE,SO,,URGO Medical,"167 International Blvd, Suite 550",,KY,40109          ,          ,0,,ICS (Urgo Medical),Brooks,ReceivingBrooks@icsconnect.com,,,4113.418103999999
2026-02-19 00:00:00,1900-01-02 00:00:00,2026-02-25 00:00:00,2026-02-26 00:00:00,0000065008,1,BILL      ,F-22004                 ,5 SITE SEMI-OCCLUSIVE STRIP,16000,0.41,6560,MONADERM  ,MEDICAL   ,FALSE,SO,,Monaderm,"5, rue des Violettes",,..,....           ,          ,0,,Monaderm,98000 Monaco,Please select UPS Expedited or UPS Standard for shipping,PCI-01    ,,2378.112
2025-02-04 00:00:00,2025-05-18 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063804,1,LAREDO    ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",1,71.94,71.94,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,36.229518999999996
2025-02-18 00:00:00,2025-05-13 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063833,10,C50       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",20,71.94,1438.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",8787 W BUCKEYE RD,,AZ,853539399,          ,1,,Medline Industries LP,TOLLESON,,PCI-01    ,,724.5903799999999
2025-02-25 00:00:00,2025-06-10 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063874,1,LAREDO    ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",2,71.94,143.88,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,72.45903799999999
2025-03-04 00:00:00,2025-05-28 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063886,10,C50       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",7,71.94,503.58,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",8787 W BUCKEYE RD,,AZ,853539399,          ,1,,Medline Industries LP,TOLLESON,,PCI-01    ,,253.606633
2025-03-04 00:00:00,2025-05-28 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063889,20,C32       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",6,71.94,431.64,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",29895 US HWY 90 BUS,,TX,77494,          ,1,,Medline Industries LP,Katy,,PCI-01    ,,217.37711399999998
2025-03-04 00:00:00,2025-05-28 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063891,10,B24       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",3,71.94,215.82,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",8001 SW 47th St.,,OK,73179,          ,1,,Medline Industries LP,Oklahoma City,,PCI-01    ,,108.68855699999999
2025-03-04 00:00:00,2025-05-28 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063900,10,C46       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",30,71.94,2158.2,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",5701 PROMONTORY PKWY,,CA,953779201,          ,1,,Medline Industries LP,TRACY,,PCI-01    ,,1086.88557
2025-03-04 00:00:00,2025-05-28 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063903,10,B49       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",4,71.94,287.76,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",42500 Winchester Rd,,CA,925902570,          ,1,,Medline Industries LP,Temecula,,PCI-01    ,,144.91807599999999
2025-03-05 00:00:00,2025-06-17 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063908,1,LAREDO    ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",4,71.94,287.76,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,144.91807599999999
2025-03-05 00:00:00,2025-05-14 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063910,1,LAREDO    ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",4,71.94,287.76,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,144.91807599999999
2025-03-18 00:00:00,2025-06-11 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063941,20,B06       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",6,71.94,431.64,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","1 Medline Drive, Suite 100",,TX,75172,          ,1,,Medline Industries LP,Wilmer,,PCI-01    ,,217.37711399999998
2025-03-18 00:00:00,2025-06-11 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063943,20,C32       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",2,71.94,143.88,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",29895 US HWY 90 BUS,,TX,77494,          ,1,,Medline Industries LP,Katy,,PCI-01    ,,72.45903799999999
2025-03-18 00:00:00,2025-06-11 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063950,30,B24       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",3,71.94,215.82,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",8001 SW 47th St.,,OK,73179,          ,1,,Medline Industries LP,Oklahoma City,,PCI-01    ,,108.68855699999999
2025-03-18 00:00:00,2025-06-11 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063956,10,B49       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",1,71.94,71.94,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",42500 Winchester Rd,,CA,925902570,          ,1,,Medline Industries LP,Temecula,,PCI-01    ,,36.229518999999996
2025-03-18 00:00:00,2025-06-11 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063958,10,B28       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",1,71.94,71.94,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",735 County Rd. 4 EAST,,AL,36067,          ,1,,Medline Industries LP,Prattville,,PCI-01    ,,36.229518999999996
2025-03-18 00:00:00,2025-06-11 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063964,10,C50       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",4,71.94,287.76,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",8787 W BUCKEYE RD,,AZ,853539399,          ,1,,Medline Industries LP,TOLLESON,,PCI-01    ,,144.91807599999999
2025-03-18 00:00:00,2025-06-30 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000063967,1,LAREDO    ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",3,71.94,215.82,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,108.68855699999999
2025-04-02 00:00:00,2025-07-14 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000064035,1,LAREDO    ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",2,71.94,143.88,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,72.45903799999999
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000064070,10,B24       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",2,71.94,143.88,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",8001 SW 47th St.,,OK,73179,          ,1,,Medline Industries LP,Oklahoma City,,PCI-01    ,,72.45903799999999
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000064071,10,C05       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",9,71.94,647.46,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1062 Old Dixie Hwy,,FL,33823,          ,1,,Medline Industries LP,Auburndale,,PCI-01    ,,326.06567099999995
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000064073,10,C50       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",1,71.94,71.94,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",8787 W BUCKEYE RD,,AZ,853539399,          ,1,,Medline Industries LP,TOLLESON,,PCI-01    ,,36.229518999999996
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000064076,20,B06       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",6,71.94,431.64,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","1 Medline Drive, Suite 100",,TX,75172,          ,1,,Medline Industries LP,Wilmer,,PCI-01    ,,217.37711399999998
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-26 00:00:00,2025-08-15 00:00:00,0000064079,20,C32       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",7,71.94,503.58,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",29895 US HWY 90 BUS,,TX,77494,          ,1,,Medline Industries LP,Katy,,PCI-01    ,,253.606633
2025-12-17 00:00:00,1900-01-02 00:00:00,2026-02-26 00:00:00,2026-02-26 00:00:00,0000064826,1,BILL      ,F-22008                 ,"ADVANCED 2"" × 200' ROLL OCCLUSIVE",40,103.36,4134.4,ADV SL    ,MEDICAL   ,FALSE,SO,,Advanced Science Laboratories Inc,216 Congers Rd,,NY,10956          ,          ,0,,Advanced Science Laboratories Inc,New City,Use Customer Fed-Ex 277820706,PCI-01    ,,1782.17168
2025-12-17 00:00:00,1900-01-02 00:00:00,2026-02-26 00:00:00,2026-02-26 00:00:00,0000064826,2,BILL      ,F-22007                 ,"ADVANCED 2"" × 200' ROLL SEMI-OCCLUSIVE",40,214.98,8599.2,ADV SL    ,MEDICAL   ,FALSE,SO,,Advanced Science Laboratories Inc,216 Congers Rd,,NY,10956          ,          ,0,,Advanced Science Laboratories Inc,New City,Use Customer Fed-Ex 277820706,PCI-01    ,,5045.37148
2024-12-10 00:00:00,2025-03-10 00:00:00,2026-02-27 00:00:00,2025-08-20 00:00:00,0000063613,10,B11       ,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,17,127.14,2161.38,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",21111 E. 36th Drive,,CO,80011,          ,0,,Medline Industries LP,Aurora,,PCI-01    ,,986.014807
2024-12-10 00:00:00,2025-03-10 00:00:00,2026-02-27 00:00:00,2025-04-14 00:00:00,0000063627,10,C71       ,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,3,127.14,381.42,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",264 South 5750 West,,UT,84104,          ,0,,"MEDLINE INDUSTRIES, Inc.",Salt Lake City,,PCI-01    ,,174.002613
2025-04-14 00:00:00,2025-07-09 00:00:00,2026-02-27 00:00:00,2025-08-15 00:00:00,0000064089,20,B49       ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",8,71.94,575.52,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",42500 Winchester Rd,,CA,925902570,          ,1,,Medline Industries LP,Temecula,,PCI-01    ,,289.83615199999997
2025-04-29 00:00:00,2025-07-28 00:00:00,2026-02-27 00:00:00,2025-08-15 00:00:00,0000064131,1,LAREDO    ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",5,71.94,359.7,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,1,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,181.14759499999997
2025-05-12 00:00:00,1900-01-02 00:00:00,2026-02-27 00:00:00,2025-11-20 00:00:00,0000064178,1,Ship to   ,7832,SkinCentry Premium Silicone Cream 2oz,15000,1.4,21000,REMEDIUM  ,Filling OP,FALSE,SO,,"Remedium Healthcare Products, LLC","Kogler, Inc c/o Remedium Healthcare Products, LLC", 103 N Paragon Drive,IL,60446          ,          ,0,,"Remedium Healthcare Products, LLC",Romeoville,,PCI-01    ,,3294.4349999999977
2025-06-17 00:00:00,2025-09-16 00:00:00,2026-02-27 00:00:00,2026-02-27 00:00:00,0000064299,1,MORENO    ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",1,71.94,71.94,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,1,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,36.229518999999996
2025-06-24 00:00:00,2025-09-30 00:00:00,2026-02-27 00:00:00,2025-09-30 00:00:00,0000064322,2,LAREDO    ,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,51,20.6,1050.6,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,504.2091540000001
2025-07-15 00:00:00,2025-10-21 00:00:00,2026-02-27 00:00:00,2025-10-21 00:00:00,0000064372,1,LAREDO    ,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,76,20.6,1565.6,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,751.3705040000002
2025-07-22 00:00:00,2025-10-25 00:00:00,2026-02-27 00:00:00,2025-12-26 00:00:00,0000064415,1,NORTHPT   ,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,5,20.6,103,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1170 South Northpoint Blvd.,,IL,60085          ,          ,4,,Medline - SPT Division,Waukegan,,PCI-01    ,,49.43227000000001
2025-07-22 00:00:00,2025-10-07 00:00:00,2026-02-27 00:00:00,2025-12-26 00:00:00,0000064416,1,MORENO    ,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,177,20.6,3646.2,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,4,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,1749.9023580000005
2025-07-29 00:00:00,2025-11-05 00:00:00,2026-02-27 00:00:00,2025-12-26 00:00:00,0000064426,1,LAREDO    ,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,80,20.6,1648,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,790.9163200000002
2025-08-14 00:00:00,2025-10-25 00:00:00,2026-02-27 00:00:00,2025-12-26 00:00:00,0000064454,1,LAREDO    ,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,6,20.6,123.6,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,59.31872400000002
2025-08-14 00:00:00,2025-11-12 00:00:00,2026-02-27 00:00:00,2025-12-26 00:00:00,0000064455,2,LAREDO    ,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,92,20.61,1896.12,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,909.5537680000002
2025-09-09 00:00:00,2025-11-27 00:00:00,2026-02-27 00:00:00,2025-12-26 00:00:00,0000064550,1,LAREDO    ,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,48,20.61,989.28,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,474.54979200000014
2025-09-10 00:00:00,2025-12-20 00:00:00,2026-02-27 00:00:00,2025-12-26 00:00:00,0000064553,1,NORTHPT   ,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,16,20.61,329.76,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1170 South Northpoint Blvd.,,IL,60085          ,          ,4,,Medline - SPT Division,Waukegan,,PCI-01    ,,158.18326400000004
2025-09-17 00:00:00,2025-11-29 00:00:00,2026-02-27 00:00:00,2025-12-26 00:00:00,0000064579,1,LAREDO    ,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,12,20.61,247.32,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,118.63744800000003
2025-09-23 00:00:00,2026-01-03 00:00:00,2026-02-27 00:00:00,2025-12-26 00:00:00,0000064605,1,LAREDO    ,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,104,20.61,2143.44,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,1028.1912160000002
